DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Price
-0.00633733991932399,0.1366969983900254,-0.8081248890738322,-0.9105172258190012,0.09463046755212905,-0.8657923673612148,-0.06781063716586928,-0.4312360597382604,289034.39187133923
0.064391900251703,-1.0936990267227145,-0.8437846418475415,-0.37123561213920786,-1.1960196627278632,0.4864950618572745,0.710012684305446,-0.23145628500991425,174548.96633887495
-0.9493938755330172,1.3670930235027654,0.2605870709518707,-0.02141954614140636,0.09463046755212905,0.4864950618572745,-0.5345046300486584,-0.2599962528282494,258091.8836793889
-0.12421940687103564,1.3670930235027654,0.23885454226178784,0.45771812901484715,0.09463046755212905,-0.6726084489014306,-0.5345046300486584,-0.4026960919199252,127196.7620313497
-0.6429005014585669,0.1366969983900254,-0.698901786391996,-0.49494258277865993,-0.1634995585038694,-0.8657923673612148,-1.1567632872257105,-0.5739358988299362,218500.7470407173
-0.5250184345068553,-1.0936990267227145,-0.8362556736336361,-0.37123561213920786,-1.1960196627278632,0.4864950618572745,0.2433186914226568,-0.23145628500991425,307799.6723688526
-1.0201231157040442,0.1366969983900254,0.5269471229061207,1.0109919881767433,-1.4541496887838616,2.031966409535548,0.710012684305446,-0.23145628500991425,236258.54773902372
-0.2421014738227473,-1.0936990267227145,-0.10033650098219848,-0.09865580698337155,0.610890519664126,0.6796789803170586,-0.06781063716586928,-0.2885362206465846,213389.21999209185
0.11154472703238766,0.1366969983900254,1.337681337363583,-2.0952656313475035,-1.1960196627278632,0.6796789803170586,-1.7790219444027626,0.8816024599051573,206431.59341627784
-0.10064299348069332,0.1366969983900254,0.17720694795245953,1.3088821507621378,-1.1960196627278632,2.997886001834469,1.487836005776761,-0.23145628500991425,258719.28870838077
2.25699834555354,0.1366969983900254,-0.16626517337691074,-0.41205003415381847,0.610890519664126,0.10012722493770614,0.2433186914226568,0.36788303917512427,135481.81638107833
-1.0201231157040442,-1.0936990267227145,-0.789260023585763,-0.37123561213920786,-1.1960196627278632,-0.8657923673612148,0.710012684305446,-0.23145628500991425,119191.50715337676
-0.6193240880682246,1.3670930235027654,1.4636284546750868,0.7738806536132969,-1.1960196627278632,-1.058976285820999,-1.4678926158142367,-0.23145628500991425,473609.9729076294
-0.6193240880682246,0.1366969983900254,0.6760828909683755,1.916560803647621,-1.1960196627278632,0.10012722493770614,0.710012684305446,-0.23145628500991425,164329.93086880632
1.7383172509660085,1.3670930235027654,2.415841664708236,1.2842442867142827,1.9015406499441183,1.066046817236627,0.39888335571691985,0.5391228460851353,187656.17747212513
-1.1144287692654136,0.1366969983900254,-0.5264511012476423,-0.3022432230932074,0.09463046755212905,-1.058976285820999,-0.5345046300486584,-0.4026960919199252,391080.5628035223
-0.5014420211165129,0.1366969983900254,0.03099288410723546,-0.11066741077638226,0.8690205457201244,0.8728628987768429,0.710012684305446,0.5962027817218056,187717.24253776766
